2,59,41,393.143,216.454,0.716671,-0.904706,-0.426037
2,60,42,393.546,216.339,0.418466,0.961327,-0.27541
2,61,43,394.45,216.183,0.917487,0.985357,-0.170502
2,62,44,395.6,216.106,1.15307,0.997784,-0.0665366
2,63,44,456.625,224.688,1.15307,0.997784,-0.0665366
2,64,45,395.573,216.01,61.6657,-0.990048,-0.140732
2,65,45,454.403,220.202,61.6657,-0.990048,-0.140732
2,66,46,394.476,216.059,60.0706,-0.997618,-0.0689732
2,67,46,455.417,218.176,60.0706,-0.997618,-0.0689732
2,68,47,393.113,216.088,62.3391,-0.999439,-0.0335003
2,69,47,455.562,216.697,62.3391,-0.999439,-0.0335003
2,70,48,391.698,216.22,63.8657,-0.999972,-0.00747293
2,71,48,455.546,215.865,63.8657,-0.999972,-0.00747293
2,72,49,390.806,216.141,64.7414,-0.999991,0.00426313
2,73,50,389.86,216.111,0.945571,-0.9995,-0.0316126
2,74,51,389.069,216.17,0.793311,-0.997221,0.0744944
2,75,52,421.834,192.38,40.4909,0.809191,-0.587545
2,76,53,389.307,216.956,40.768,-0.797872,0.602826
2,77,54,389.746,217.468,0.674828,0.651253,0.758861
2,78,55,390.291,217.604,0.561822,0.970407,0.241475
2,79,56,390.506,217.592,0.215046,0.998491,-0.0549198
2,80,57,391.134,217.448,0.644171,0.974787,-0.223136
2,81,58,392.601,216.609,1.6906,0.868015,-0.496537
2,82,58,496.111,251.465,1.6906,0.868015,-0.496537
2,83,59,394.145,216.726,107.721,-0.946573,-0.322491
2,84,59,493.261,250.255,107.721,-0.946573,-0.322491
2,85,60,394.67,216.748,104.13,-0.946812,-0.321788
2,86,60,493.155,248.858,104.13,-0.946812,-0.321788
2,87,61,394.465,217.736,103.48,-0.953703,-0.300749
2,88,61,482.96,250.557,103.48,-0.953703,-0.300749
2,89,62,380.327,207.493,111.302,-0.922117,-0.386912
2,90,62,411.979,223.952,111.302,-0.922117,-0.386912
2,91,63,376.337,207.747,39.1526,-0.910324,-0.413896
2,92,63,411.539,223.575,39.1526,-0.910324,-0.413896
2,93,63,632.295,283.187,39.1526,-0.910324,-0.413896
2,94,64,395.411,217.689,245.773,-0.963835,-0.2665
2,95,64,514.7,240.276,245.773,-0.963835,-0.2665
2,96,65,394.03,218.671,122.589,-0.984348,-0.176238
2,97,65,477.937,238.664,122.589,-0.984348,-0.176238
2,98,66,392.171,219.262,87.9329,-0.975354,-0.220645
2,99,66,475.006,237.746,87.9329,-0.975354,-0.220645
2,100,67,389.739,218.481,87.416,-0.975413,-0.220383
2,101,68,333.222,202.812,58.6486,-0.963651,-0.267166
2,102,69,389.954,217.584,58.6233,0.96773,0.251991
2,103,70,390.319,217.243,0.499647,0.731352,-0.682
2,104,71,389.916,216.83,0.577671,-0.697761,-0.71633
2,105,72,388.87,216.786,1.04719,-0.999148,-0.0412657
2,106,73,300.835,202.331,89.2139,-0.986786,-0.162026
2,107,74,460.01,227.047,161.083,0.988158,0.153437
2,108,75,390.644,217.148,70.069,-0.98997,-0.141276
2,109,76,391.181,217.044,0.54691,0.981578,-0.191059
2,110,77,279.643,203.362,112.374,-0.99256,-0.121756
2,111,78,390.058,217.288,111.289,0.99214,0.125137
2,112,79,390.163,217.391,0.147189,0.71448,0.699656
2,113,80,390.799,217.297,0.643156,0.989326,-0.145718
2,114,81,276.503,206.59,114.797,-0.995641,-0.0932727
2,115,82,392.56,217.115,116.534,0.995913,0.0903191
2,116,83,393.653,216.962,1.10316,0.990361,-0.138512
2,117,84,394.579,216.723,0.956885,0.968133,-0.250437
2,118,85,395.403,216.439,0.871056,0.945423,-0.325844
2,119,86,394.958,216.25,0.483177,-0.920434,-0.390899
2,120,87,287.066,216.546,107.893,-0.999996,0.00274096
2,121,88,393.989,215.57,106.928,0.999958,-0.00912119
2,122,89,394.583,215.507,0.597262,0.994273,-0.106867
2,123,90,395.454,215.922,0.964988,0.902541,0.430604
2,124,91,396.682,216.267,1.27574,0.962887,0.269906
2,125,92,397.929,216.42,1.25555,0.992513,0.122138
2,126,93,398.837,216.277,0.919904,0.98791,-0.155026
2,127,94,398.952,216.183,0.148317,0.770157,-0.637854
2,128,95,398.743,216.376,0.284567,-0.732893,0.680344
2,129,97,399.016,216.599,0.176247,0.774857,0.632136
2,130,98,399.358,216.605,0.342162,0.999826,0.0186408
2,131,99,601.532,199.209,202.921,0.996318,-0.0857304
2,132,100,602.7,197.738,1.87812,0.621718,-0.783241
2,133,110,393.833,215.568,20.9626,-0.996376,0.0850557
2,134,111,292.529,200.299,102.449,-0.988832,-0.149038
2,135,113,637.348,178.517,172.753,0.998011,-0.0630445
2,136,114,384.35,215.354,255.666,-0.989565,0.144084
2,137,115,383.773,215.831,0.74826,-0.770749,0.637139
2,138,117,751.897,263.544,185.601,0.991705,0.128535
2,139,118,745.075,265.199,7.02021,-0.971804,0.235791
2,140,119,739.212,265.338,5.86414,-0.999719,0.0237203
2,141,120,721.726,261.996,17.8028,-0.982221,-0.187731
2,142,121,718.054,257.397,5.88451,-0.623948,-0.781465
2,143,122,389.04,221.517,330.965,-0.994106,-0.108411
2,144,123,390.941,221.174,1.93205,0.98412,-0.177502
2,145,124,670.145,165.154,284.769,0.980459,-0.196721
2,146,125,394.219,220.45,281.412,-0.980505,0.196494
2,147,126,438.484,192.172,52.5268,0.842718,-0.538356
2,148,127,656.305,254.629,226.598,0.961264,0.275628
2,149,128,651.011,251.973,5.92242,-0.893862,-0.448343
2,150,129,642.365,251.415,8.66436,-0.997923,-0.0644192
2,151,130,637.709,250.611,4.7254,-0.985392,-0.170303
2,152,131,601.185,263.176,38.6243,-0.945601,0.325329
2,153,132,618.913,258.954,18.223,0.972792,-0.23168
2,154,133,694.741,165.699,120.194,0.630886,-0.775875
2,155,134,394.531,224.03,305.825,-0.981642,0.190734
2,156,135,639.806,266.069,248.852,0.985628,0.168931
2,157,136,395.168,225.011,248.059,-0.986207,-0.165519
2,158,137,395.657,225.265,0.551192,0.887194,0.461397
2,159,138,396.556,224.71,1.05646,0.85071,-0.525635
2,160,139,439.054,191.567,53.8936,0.788552,-0.614968
2,161,140,397.664,223.96,52.5586,-0.787498,0.616317
2,162,141,397.853,224.204,0.308775,0.612873,0.790182
2,163,142,397.881,224.59,0.387591,0.0715716,0.997435
2,164,143,713.915,265.23,318.637,0.991833,0.127544
2,165,144,720.791,267.462,7.2285,0.951163,0.308688
2,166,145,518.045,228.424,206.469,-0.981963,-0.189073
2,167,146,508.588,226.723,9.60922,-0.984213,-0.176988
2,168,147,740.774,269.479,236.09,0.983465,0.1811
2,169,148,640.146,278.053,100.993,-0.99639,0.0848989
2,170,149,632.431,276.084,7.96215,-0.968924,-0.247359
2,171,150,621.659,275.036,10.8223,-0.995303,-0.0968041
2,172,151,422.243,232.411,203.92,-0.97791,-0.209026
2,173,152,400.437,235.176,21.9808,-0.992061,0.125761
2,174,152,455.749,224.247,21.9808,-0.992061,0.125761
2,175,153,399.678,235.225,57.1352,-0.981368,0.192139
2,176,153,454.035,228.109,57.1352,-0.981368,0.192139
2,177,158,398.529,218.545,11.2648,-0.98548,-0.169793
2,178,159,395.267,215.657,4.35596,-0.748654,-0.662961
2,179,160,385.78,214.265,9.58876,-0.989407,-0.145168
2,180,161,372.854,213.876,12.9317,-0.999548,-0.0300724
2,181,162,441.46,255.021,79.9973,0.857593,0.51433
2,182,164,450.905,250.079,5.32994,0.886028,-0.463632
2,183,165,497.331,253.049,46.5212,0.99796,0.0638425
2,184,166,501.672,252.037,4.45788,0.973871,-0.227101
2,185,167,331.035,206.25,176.674,-0.965834,-0.25916
2,186,168,658.034,155.841,330.862,0.988326,-0.152355
2,187,170,305.66,202.933,177.753,-0.991188,0.132462
2,188,171,648.344,158.363,345.57,0.991648,-0.128973
2,189,172,290.3,202.209,360.718,-0.992585,0.12155
2,190,173,288.668,201.375,1.83309,-0.890494,-0.454995
2,191,174,278.143,201.086,10.529,-0.999624,-0.0274091
2,192,175,271.818,200.879,6.32839,-0.999467,-0.0326496
2,193,176,262.533,201.34,9.29605,-0.998769,0.0496056
2,194,177,621.331,162.194,360.927,0.994101,-0.10846
2,195,178,491.24,258.793,162.033,-0.802864,0.596162
2,196,179,236.145,198.957,262.018,-0.973576,-0.228363
2,197,180,235.169,198.517,1.07092,-0.911748,-0.41075
2,198,181,226.196,197.043,9.09349,-0.986761,-0.162181
2,199,182,215.497,195.858,10.7643,-0.993924,-0.110064
2,200,183,208.278,194.727,7.30705,-0.987955,-0.15474
2,201,184,207.047,195.702,1.5695,-0.783873,0.620921
2,202,185,196.504,196.251,10.5576,-0.998647,0.0519944
2,203,186,194.39,195.994,2.12987,-0.992692,-0.120674
2,204,187,187.983,195.458,6.42949,-0.996523,-0.0833224
2,205,188,177.461,194.161,10.601,-0.99249,-0.122325
2,206,189,569.893,171.85,393.065,0.998388,-0.0567624
2,207,190,165.036,194.262,405.477,-0.998471,0.0552734
2,208,191,560.374,174.167,395.848,0.998711,-0.0507638
2,209,192,156.457,192.271,404.323,-0.998997,0.0447763
2,210,193,151.825,191.893,4.64713,-0.996686,-0.0813418
2,211,194,143.333,191.148,8.52429,-0.996175,-0.087386
2,212,195,133.805,190.342,9.56255,-0.996441,-0.0842935
2,213,196,126.827,189.57,7.02054,-0.993926,-0.110048
2,214,197,126.202,191.039,1.59645,-0.391537,0.920163
2,215,198,116.418,188.762,10.045,-0.973969,-0.22668
2,216,199,112.497,187.83,4.03038,-0.972944,-0.231041
2,217,200,107.993,187.54,4.51384,-0.997934,-0.0642487
2,218,201,101.28,186.795,6.75358,-0.993889,-0.110388
2,219,202,93.9964,185.756,7.35755,-0.989984,-0.14118
2,220,203,704.151,129.476,612.745,0.995773,-0.0918494
2,221,204,85.3589,186.059,621.374,-0.995845,0.0910614
2,222,205,76.5834,185.563,8.78954,-0.998403,-0.05649
2,223,206,74.9084,184.467,2.00159,-0.83686,-0.547417
2,224,207,72.7359,183.964,2.23001,-0.974213,-0.225631
2,225,208,66.3352,184.153,6.40348,-0.999563,0.0295645
2,226,209,53.9454,175.454,15.1388,-0.818412,-0.574632
2,227,210,47.7651,176.301,6.2381,-0.990742,0.135759
2,228,211,44.9952,175.884,2.80098,-0.988899,-0.14859
2,229,212,32.8517,174.541,12.2176,-0.993933,-0.109991
2,230,213,35.6782,174.926,2.8527,0.990846,0.135001
2,231,214,32.8609,174.388,2.86824,-0.982248,-0.187585
2,232,215,28.6998,174.423,4.16131,-0.999964,0.00849236
2,233,216,24.3961,174.55,4.30557,-0.999562,0.0295956
2,234,217,695.086,135.667,671.816,0.998324,-0.0578785
2,235,217,20.9118,174.536,671.816,0.998324,-0.0578785
2,236,218,410.546,196.729,390.266,0.998382,0.0568651
2,237,218,644.393,354.699,390.266,0.998382,0.0568651
3,238,3,656.427,280.459,0,0,0
3,239,4,652.143,283.743,5.39726,-0.793657,0.608366
3,240,5,638.652,280.81,13.8066,-0.977183,-0.212398
3,241,6,626.341,280.752,12.3104,-0.999989,-0.00475227
3,242,7,616.229,280.737,10.1128,-0.999999,-0.00143643
3,243,8,610.771,281.545,5.51743,-0.989219,0.146442
3,244,9,316.696,256.388,295.149,-0.996361,-0.0852369
3,245,10,591.456,279.961,275.769,0.99634,0.0854834
3,246,11,575.977,279.606,15.4829,-0.999736,-0.0229647
3,247,12,569.937,280.441,6.09753,-0.990571,0.136999
3,248,13,557.709,278.439,12.3906,-0.986857,-0.161595
3,249,14,543.03,278.797,14.6831,-0.999703,0.0243674
3,250,15,532.202,279.27,10.8389,-0.999048,0.0436298
3,251,16,520.711,279.142,11.4911,-0.999939,-0.0110692
3,252,17,514.404,277.275,6.57824,-0.958852,-0.283908
3,253,18,500.347,276.755,14.0667,-0.999317,-0.0369442
3,254,19,490.23,276.339,10.1257,-0.999154,-0.0411213
3,255,20,480.34,276.455,9.88985,-0.999931,0.0117906
3,256,21,473.105,274.927,7.3954,-0.978411,-0.206666
3,257,22,460.876,274.318,12.2441,-0.998761,-0.0497666
3,258,23,449.634,270.683,11.8149,-0.951506,-0.307631
3,259,24,441.646,262.914,11.1428,-0.716877,-0.697199
3,260,25,440.314,260.674,2.60641,-0.51106,-0.859545
3,261,26,434.383,256.482,7.26296,-0.816622,-0.577173
3,262,27,430.012,255.145,4.5709,-0.956235,-0.292601
3,263,28,426.394,253.41,4.01224,-0.901727,-0.432305
3,264,29,423.748,253.432,2.64651,-0.999965,0.00830249
3,265,30,423.715,252.387,1.04589,-0.0311336,-0.999515
3,266,31,422.449,252.108,1.29643,-0.976617,-0.214988
3,267,32,422.497,250.822,1.28685,0.0377778,-0.999286
3,268,33,422.361,250.9,0.15707,-0.865962,0.500109
3,269,34,424.189,250.753,1.83333,0.996744,-0.0806331
3,270,35,424.799,250.654,0.617708,0.987053,-0.160392
3,271,37,416.702,230.037,11.0747,-0.365532,-0.930799
3,272,38,416.537,228.465,1.581,-0.104486,-0.994526
3,273,38,624.684,289.2,1.581,-0.104486,-0.994526
3,274,39,418.528,227.44,215.208,-0.957938,-0.286977
3,275,40,419.523,226.635,1.28004,0.777029,-0.629465
3,276,41,419.39,225.971,0.677157,-0.196493,-0.980505
3,277,42,418.354,224.854,1.52334,-0.680173,-0.733051
3,278,43,417.662,223.823,1.24141,-0.556803,-0.830645
3,279,44,417.36,222.954,0.91954,-0.328626,-0.94446
3,280,44,453.205,222.509,0.91954,-0.328626,-0.94446
3,281,45,417.652,222.861,35.5541,-0.999951,0.00988596
3,282,45,562.996,269.267,35.5541,-0.999951,0.00988596
3,283,46,418.114,222.96,152.102,-0.95253,-0.304446
3,284,46,562.383,270.146,152.102,-0.95253,-0.304446
3,285,47,419.781,223.211,150.127,-0.949872,-0.312639
3,286,47,559.396,269.847,150.127,-0.949872,-0.312639
3,287,48,420.354,223.08,146.696,-0.947821,-0.318803
3,288,48,551.324,268.731,146.696,-0.947821,-0.318803
3,289,49,420.803,223.292,138.204,-0.944407,-0.328779
3,290,50,422.082,223.138,1.28817,0.99278,-0.119946
3,291,51,425.118,222.577,3.08758,0.983337,-0.181791
3,292,51,534.082,263.249,3.08758,0.983337,-0.181791
3,293,55,420.664,223.604,30.0369,-0.94399,-0.329973
3,294,56,418.205,222.792,2.58964,-0.949593,-0.313485
3,295,57,415.761,221.217,2.90749,-0.840513,-0.541792
3,296,58,415.194,220.973,0.616788,-0.918613,-0.395158
3,297,58,539.399,248.76,0.616788,-0.918613,-0.395158
3,298,59,414.834,221.415,127.531,-0.976742,-0.214417
3,299,59,534.133,247.898,127.531,-0.976742,-0.214417
3,300,60,414.878,222.749,121.878,-0.978478,-0.20635
3,301,60,530.892,247.166,121.878,-0.978478,-0.20635
3,302,61,413.463,223.659,119.759,-0.980547,-0.196282
3,303,61,501.538,247.03,119.759,-0.980547,-0.196282
3,304,62,394.508,217.111,111.133,-0.963079,-0.26922
3,305,62,482.952,248.122,111.133,-0.963079,-0.26922
3,306,63,482.581,246.16,1.99672,-0.185943,-0.98256
3,307,64,412.234,223.168,74.0085,-0.950519,-0.310667
3,308,64,481.749,245.461,74.0085,-0.950519,-0.310667
3,309,65,415.145,222.634,70.4077,-0.945984,-0.324213
3,310,65,511.739,239.953,70.4077,-0.945984,-0.324213
3,311,66,418.336,222.163,95.0816,-0.98234,-0.187105
3,312,66,508.623,238.674,95.0816,-0.98234,-0.187105
3,313,67,422.102,221.674,88.1757,-0.981237,-0.192804
3,314,68,389.391,218.139,32.9015,-0.994211,-0.107445
3,315,69,424.828,221.429,35.5896,0.995718,0.0924431
3,316,70,425.058,221.709,0.362294,0.633357,0.77386
3,317,71,424.541,221.987,0.586778,-0.880352,0.47432
3,318,72,424.286,222.537,0.606221,-0.420395,0.907341
3,319,73,388.758,216.899,35.973,-0.987638,-0.156751
3,320,74,492.118,228.408,103.998,0.993857,0.110668
3,321,75,423.833,223.721,68.4448,-0.997652,-0.0684825
3,322,76,424.295,223.742,0.461845,0.99896,0.0455935
3,323,77,390.829,217.123,34.1142,-0.980996,-0.19403
3,324,77,454.968,220.52,34.1142,-0.980996,-0.19403
3,325,78,425.658,223.129,29.426,-0.996061,0.0886743
3,326,78,493.259,221.742,29.426,-0.996061,0.0886743
3,327,79,424.658,222.848,68.6099,-0.99987,0.0161219
3,328,79,492.4,219.852,68.6099,-0.99987,0.0161219
3,329,80,424.051,223.106,68.4258,-0.998869,0.0475468
3,330,80,490.58,217.044,68.4258,-0.998869,0.0475468
3,331,81,391.976,217.168,98.6045,-0.999999,0.00125779
3,332,81,455.967,214.317,98.6045,-0.999999,0.00125779
3,333,82,423.244,222.376,33.701,-0.970989,0.239125
3,334,83,422.259,221.474,1.33493,-0.737213,-0.67566
3,335,84,421.457,220.8,1.04776,-0.765589,-0.64333
3,336,85,419.916,220.662,1.54756,-0.996028,-0.089035
3,337,86,419.484,221.026,0.564126,-0.764662,0.644431
3,338,87,394.288,215.826,25.727,-0.979359,-0.202128
3,339,88,419.104,221.647,25.4897,0.973568,0.228396
4,340,11,288.849,196.694,0,0,0
4,341,12,289.271,197.094,0.581229,0.725833,0.687871
4,342,13,290.142,197.627,1.02132,0.852791,0.522252
4,343,14,290.696,198.397,0.948059,0.584176,0.811627
4,344,17,290.827,199.09,0.235013,0.186125,0.982526
4,345,18,290.479,199.021,0.354648,-0.981146,-0.193269
4,346,19,290.48,198.938,0.0835433,0.00584465,-0.999983
4,347,20,290.638,198.865,0.173795,0.909933,-0.414755
4,348,21,290.944,198.623,0.390965,0.784318,-0.620359
4,349,22,291.129,198.792,0.250139,0.738116,0.674674
4,350,23,291.137,199.131,0.339749,0.0247016,0.999695
4,351,24,290.932,199.375,0.318532,-0.645259,0.763964
4,352,25,290.675,199.25,0.28521,-0.899337,-0.437256
4,353,26,290.365,199.081,0.353864,-0.878106,-0.478465
4,354,28,290.498,198.884,0.119051,0.561896,-0.827208
4,355,29,290.75,199.166,0.378684,0.665259,0.746613
4,356,30,291.029,199.314,0.315376,0.883083,0.469217
4,357,31,290.892,199.372,0.148258,-0.920523,0.390687
4,358,32,290.521,199.163,0.425937,-0.870955,-0.491363
4,359,43,290.202,199.621,0.0507371,-0.571793,0.820398
4,360,44,289.995,199.662,0.211195,-0.980428,0.19688
5,361,13,757.646,350.142,0,0,0
5,362,14,753.661,351.231,4.13094,-0.964595,0.263736
5,363,15,747.095,350.656,6.59112,-0.996194,-0.0871617
5,364,16,739.851,348.537,7.54778,-0.959755,-0.28084
5,365,17,736.886,342.927,6.34535,-0.467362,-0.884066
5,366,18,737.906,338.759,4.29085,0.237663,-0.971348
5,367,19,724.01,329.259,16.8327,-0.825501,-0.564401
5,368,20,721.679,329.728,2.37773,-0.980318,0.197424
5,369,21,716.442,328.041,5.50228,-0.95182,-0.306658
5,370,22,743.763,320.195,28.4248,0.961156,-0.276007
5,371,23,739.829,316.313,5.52674,-0.711716,-0.702467
5,372,24,703.197,318.398,36.6915,-0.998385,0.0568125
5,373,25,735.898,314.898,32.8877,0.994322,-0.106416
6,374,20,749.684,328.215,0,0,0
6,375,21,748.152,325.103,3.46865,-0.441736,-0.897145
6,376,22,706.383,325.569,41.7714,-0.999938,0.0111451
6,377,23,699.3,321.636,8.10196,-0.874249,-0.485478
6,378,24,682.685,321.464,16.6158,-0.999947,-0.0103092
6,379,25,682.012,318.427,3.11082,-0.216353,-0.976315
6,380,26,679.673,315.677,3.61053,-0.647926,-0.761703
6,381,27,707.672,308.555,28.8903,0.969143,-0.2465
6,382,28,702.901,307.551,4.87501,-0.978526,-0.206123
6,383,29,695.298,306.456,7.68146,-0.989798,-0.14248
6,384,30,693.855,296.684,9.87839,-0.146094,-0.989271
6,385,31,690.048,295.999,3.86857,-0.984212,-0.176996
6,386,32,690.945,293.152,2.98521,0.300636,-0.953739
7,387,25,709.417,314.709,0,0,0
7,388,26,713.498,310.619,5.77872,0.706317,-0.707896
7,389,27,675.988,313.12,37.5933,-0.997784,0.0665393
7,390,28,670.691,311.662,5.49452,-0.96415,-0.265357
7,391,29,664.151,309.533,6.87722,-0.950847,-0.309661
7,392,30,658.451,307.836,5.94755,-0.958432,-0.285321
7,393,31,643.239,308.446,15.224,-0.999197,0.0400693
7,394,32,643.469,300.638,7.81077,0.0294753,-0.999566
7,395,33,640.36,300.537,3.11146,-0.999466,-0.0326806
7,396,34,666.797,295.029,27.005,0.978983,-0.203943
7,397,35,661.18,292.093,6.33833,-0.886244,-0.463219
7,398,36,626.432,294.554,34.8346,-0.997502,0.070635
7,399,37,624.95,291.772,3.15235,-0.470259,-0.882529
8,400,32,673.596,298.835,0,0,0
8,401,33,672.594,297.302,1.83142,-0.547024,-0.837117
8,402,34,634.591,299.324,38.0572,-0.998588,0.0531314
8,403,35,630.403,297.093,4.74441,-0.882579,-0.470164
8,404,36,656.451,289.749,27.0634,0.962475,-0.271372
8,405,37,651.609,288.006,5.14579,-0.940936,-0.338584
8,406,38,649.806,286.949,2.09061,-0.862796,-0.505553
8,407,39,602.993,288.867,46.8517,-0.999162,0.0409207
8,408,40,600.301,285.958,3.96366,-0.679282,-0.733878
8,409,41,450.618,228.498,160.332,-0.933577,-0.358377
8,410,41,595.149,283.62,160.332,-0.933577,-0.358377
8,411,42,585.802,281.876,9.50862,-0.983021,-0.183495
8,412,42,757.885,339.515,9.50862,-0.983021,-0.183495
8,413,43,581.672,279.943,186.01,-0.947329,-0.320262
8,414,43,754.285,337.494,186.01,-0.947329,-0.320262
8,415,49,586.869,264.226,30.4577,-0.916109,-0.40093
8,416,50,580.82,262.397,6.32013,-0.957198,-0.289433
8,417,52,522.773,259.822,29.052,-0.999018,-0.0443042
8,418,52,569.664,258.793,29.052,-0.999018,-0.0443042
8,419,53,558.828,256.454,11.0849,-0.977492,-0.210974
8,420,54,560.824,254.574,2.74246,0.727871,-0.685714
8,421,55,557.49,254.091,3.36864,-0.989693,-0.143205
8,422,56,552.575,252.818,5.07754,-0.968033,-0.250822
8,423,57,545.991,250.441,7.00041,-0.94061,-0.339488
8,424,61,641.424,289.398,25.7697,0.925831,0.377937
8,425,62,637.102,286.231,5.35824,-0.806567,-0.591142
9,426,39,625.516,285.452,0,0,0
9,427,40,624.207,282.515,3.21492,-0.407114,-0.913377
9,428,41,450.073,228.111,182.435,-0.954499,-0.298213
9,429,41,621.305,279.695,182.435,-0.954499,-0.298213
9,430,42,616.746,277.989,4.86768,-0.936552,-0.35053
9,431,43,612.412,276.311,4.64782,-0.932594,-0.360926
9,432,45,741.242,325.817,69.0073,0.933454,0.358697
9,433,46,733.068,324.421,8.29257,-0.985732,-0.168321
9,434,47,730.54,322.641,3.09182,-0.817666,-0.575693
9,435,48,723.422,323.304,7.14848,-0.995691,0.0927334
9,436,49,539.534,266.889,192.348,-0.956022,-0.293296
9,437,50,531.933,265.174,7.79142,-0.975468,-0.220141
9,438,51,699.294,314.219,174.399,0.959642,0.281225
9,439,52,451.061,216.155,266.902,-0.930056,-0.367418
9,440,52,547.767,260.139,266.902,-0.930056,-0.367418
9,441,53,521.156,258.674,26.6514,-0.998488,-0.0549642
9,442,54,519.095,256.913,2.71049,-0.760167,-0.649727
9,443,55,515.29,255.905,3.93591,-0.966676,-0.256002
9,444,56,509.213,254.483,6.24152,-0.973704,-0.227816
9,445,57,501.563,253.229,7.75203,-0.986826,-0.161784
9,446,58,653.207,296.941,157.818,0.960877,0.276976
9,447,59,649.961,293.702,4.58547,-0.707922,-0.706291
9,448,60,643.821,291.443,6.54208,-0.938513,-0.345243
9,449,61,528.552,246.956,123.556,-0.93293,-0.360058
9,450,62,508.097,245.377,20.5157,-0.997032,-0.0769912
9,451,65,623.611,278.849,40.0887,0.960489,0.278318
9,452,66,618.78,276.214,5.50303,-0.877957,-0.47874
9,453,67,471.146,236.117,152.983,-0.96504,-0.262104
9,454,68,423.95,221.462,49.4185,-0.955017,-0.29655
9,455,69,464.637,234.051,42.5896,0.955317,0.295582
9,456,70,462.11,233.162,2.67795,-0.943317,-0.331894
9,457,71,460.372,231.528,2.38535,-0.72881,-0.684716
9,458,72,460.49,229.94,1.59245,0.0742409,-0.99724
9,459,73,424.112,222.986,37.0373,-0.982215,-0.187758
9,460,74,601.149,253.613,179.667,0.985364,0.170464
9,461,75,458.873,225.118,145.102,-0.980528,-0.196381
9,462,76,456.723,222.733,3.21116,-0.669671,-0.742658
